combination_key,combination_size,actions,categories,overfit_penalty,rank_score,temporal_folds_evaluated,temporal_pass_folds,temporal_stability,trade_count,net_pnl,profit_factor,win_rate,expectancy,max_drawdown,avg_winner,avg_loser,trade_coverage,net_pnl_delta,profit_factor_delta,expectancy_delta,max_drawdown_delta,baseline_trades,baseline_net_pnl,baseline_expectancy,baseline_profit_factor,baseline_win_rate,baseline_max_drawdown,baseline_avg_winner,baseline_avg_loser,expectancy_lift,expectancy_lift_ci_low,expectancy_lift_ci_high,p_value_approx,statistically_acceptable
all:min_confidence_0.4358+pe:min_directional_confidence_0.4468+avoid:all:low_volatility,3,all require quality confidence >= 0.4358 | pe require directional confidence >= 0.4468 | Reduce or disable all trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.631712183424905,4,4,True,17678,496670.2500000057,1.182293478883229,0.512671116642154,28.09538692159779,-140155.1249999978,355.4269281694804,-316.25815438189153,0.26506927367600314,3264789.3749999986,0.4501128148441841,69.6014015110537,2628106.1249999995,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,69.6014015110537,62.663287598802015,76.53951542330537,4.543689182088701e-86,True
all:min_confidence_0.4358+avoid:all:low_volatility,2,all require quality confidence >= 0.4358 | Reduce or disable all trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.616427515797454,4,4,True,17844,494102.25000000524,1.1798584071956162,0.5122169917058955,27.690105917955908,-141567.74999999703,354.62535557986877,-315.6219554227936,0.26755832783542255,3262221.374999998,0.44767774315657116,69.1961205074118,2626693.5,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,69.1961205074118,62.297255954849234,76.09498505997438,4.84705554881857e-86,True
all:min_confidence_0.4358+ce:min_confidence_0.4358+avoid:all:low_volatility,3,all require quality confidence >= 0.4358 | ce require quality confidence >= 0.4358 | Reduce or disable all trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.616427515797454,4,4,True,17844,494102.25000000524,1.1798584071956162,0.5122169917058955,27.690105917955908,-141567.74999999703,354.62535557986877,-315.6219554227936,0.26755832783542255,3262221.374999998,0.44767774315657116,69.1961205074118,2626693.5,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,69.1961205074118,62.297255954849234,76.09498505997438,4.84705554881857e-86,True
all:min_confidence_0.4358+avoid:all:low_volatility+avoid:ce:low_volatility,3,all require quality confidence >= 0.4358 | Reduce or disable all trades in Low Volatility | Reduce or disable ce trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.616427515797454,4,4,True,17844,494102.25000000524,1.1798584071956162,0.5122169917058955,27.690105917955908,-141567.74999999703,354.62535557986877,-315.6219554227936,0.26755832783542255,3262221.374999998,0.44767774315657116,69.1961205074118,2626693.5,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,69.1961205074118,62.297255954849234,76.09498505997438,4.84705554881857e-86,True
all:min_confidence_0.4358+avoid:all:low_volatility+avoid:pe:low_volatility,3,all require quality confidence >= 0.4358 | Reduce or disable all trades in Low Volatility | Reduce or disable pe trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.616427515797454,4,4,True,17844,494102.25000000524,1.1798584071956162,0.5122169917058955,27.690105917955908,-141567.74999999703,354.62535557986877,-315.6219554227936,0.26755832783542255,3262221.374999998,0.44767774315657116,69.1961205074118,2626693.5,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,69.1961205074118,62.297255954849234,76.09498505997438,4.84705554881857e-86,True
all:min_confidence_0.4358+avoid:ce:low_volatility+avoid:pe:low_volatility,3,all require quality confidence >= 0.4358 | Reduce or disable ce trades in Low Volatility | Reduce or disable pe trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.616427515797454,4,4,True,17844,494102.25000000524,1.1798584071956162,0.5122169917058955,27.690105917955908,-141567.74999999703,354.62535557986877,-315.6219554227936,0.26755832783542255,3262221.374999998,0.44767774315657116,69.1961205074118,2626693.5,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,69.1961205074118,62.297255954849234,76.09498505997438,4.84705554881857e-86,True
ce:min_confidence_0.4358+pe:min_directional_confidence_0.4607+avoid:all:mixed,3,ce require quality confidence >= 0.4358 | pe require directional confidence >= 0.4607 | Reduce or disable all trades in mixed,avoid_weak_segment|minimum_confidence,0.0,5.615032129112504,4,4,True,17276,464816.6250000064,1.1768318266501414,0.5059620282472794,26.90533833063246,-85206.74999999488,353.89506349387983,-307.9765817223195,0.25904156420560187,3232935.7499999995,0.4446511626110964,68.41135292008836,2683054.5000000023,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,68.41135292008836,61.43851856436641,75.38418727581032,2.0840638229184618e-82,True
all:min_confidence_0.4358+pe:min_confidence_0.4519+avoid:all:low_volatility,3,all require quality confidence >= 0.4358 | pe require quality confidence >= 0.4519 | Reduce or disable all trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.613567776853789,4,4,True,17842,493153.87500000524,1.1795131887374446,0.5121623136419684,27.640055767290956,-141567.74999999674,354.5991874589626,-315.6219554227936,0.2675283392310922,3261272.999999998,0.44733252469839957,69.14607035674686,2626693.5000000005,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,69.14607035674686,62.24707489252179,76.04506582097193,6.461567748184371e-86,True
ce:min_confidence_0.4358+pe:min_confidence_0.4519+avoid:all:low_volatility,3,ce require quality confidence >= 0.4358 | pe require quality confidence >= 0.4519 | Reduce or disable all trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.613567776853789,4,4,True,17842,493153.87500000524,1.1795131887374446,0.5121623136419684,27.640055767290956,-141567.74999999674,354.5991874589626,-315.6219554227936,0.2675283392310922,3261272.999999998,0.44733252469839957,69.14607035674686,2626693.5000000005,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,69.14607035674686,62.24707489252179,76.04506582097193,6.461567748184371e-86,True
ce:min_confidence_0.4358+pe:min_directional_confidence_0.4607+avoid:ce:low_volatility,3,ce require quality confidence >= 0.4358 | pe require directional confidence >= 0.4607 | Reduce or disable ce trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.610054621085494,4,4,True,24860,558679.5000000114,1.1480904949093218,0.5019308125502816,22.473028962188714,-138475.49999999872,347.1096529892615,-304.68056452915476,0.372758351826306,3326798.6250000047,0.4159098308702768,63.979043551644615,2629785.7499999986,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,63.979043551644615,58.076696980318594,69.88139012297063,3.6200692111675556e-100,True
ce:min_confidence_0.4358+pe:min_directional_confidence_0.4607+avoid:pe:low_volatility,3,ce require quality confidence >= 0.4358 | pe require directional confidence >= 0.4607 | Reduce or disable pe trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.5492731360847944,4,4,True,24461,532511.2500000122,1.1423576413561498,0.5013695270021667,21.769807039778104,-137142.3749999986,348.4319349315073,-306.68672624415785,0.36677562526240026,3300630.375000005,0.4101769773171048,63.275821629234,2631118.8749999986,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,63.275821629234,57.31278044456626,69.23886281390175,4.492215446391471e-96,True
ce:min_confidence_0.4358+pe:min_directional_confidence_0.4607+avoid:all:low_volatility,3,ce require quality confidence >= 0.4358 | pe require directional confidence >= 0.4607 | Reduce or disable all trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.517400548710689,4,4,True,24233,519535.5000000118,1.1396113152008933,0.5005158255271737,21.439173853836166,-138328.87499999843,349.64423076923117,-307.4437685888957,0.3633569243687399,3287654.6250000047,0.4074306511618483,62.94518844329207,2629932.3749999986,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,62.94518844329207,56.94652292401234,68.9438539625718,5.458884177705789e-94,True
all:min_directional_confidence_0.4645,1,all require directional confidence >= 0.4645,minimum_confidence,0.0,5.5158786123912495,4,4,True,16042,424159.87500000687,1.1650837588889449,0.5009350455055479,26.440585650168735,-73560.74999999761,372.51387506222056,-320.92950599550306,0.24053859533377317,3192279.0,0.43290309484989986,67.94660023962464,2694700.4999999995,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,67.94660023962464,60.5329405639953,75.36025991525399,3.762576595029488e-72,True
all:min_directional_confidence_0.4645+pe:min_directional_confidence_0.4645,2,all require directional confidence >= 0.4645 | pe require directional confidence >= 0.4645,minimum_confidence,0.0,5.5158786123912495,4,4,True,16042,424159.87500000687,1.1650837588889449,0.5009350455055479,26.440585650168735,-73560.74999999761,372.51387506222056,-320.92950599550306,0.24053859533377317,3192279.0,0.43290309484989986,67.94660023962464,2694700.4999999995,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,67.94660023962464,60.5329405639953,75.36025991525399,3.762576595029488e-72,True
all:min_directional_confidence_0.4645+pe:min_directional_confidence_0.4607,2,all require directional confidence >= 0.4645 | pe require directional confidence >= 0.4607,minimum_confidence,0.0,5.5158786123912495,4,4,True,16042,424159.87500000687,1.1650837588889449,0.5009350455055479,26.440585650168735,-73560.74999999761,372.51387506222056,-320.92950599550306,0.24053859533377317,3192279.0,0.43290309484989986,67.94660023962464,2694700.4999999995,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,67.94660023962464,60.5329405639953,75.36025991525399,3.762576595029488e-72,True
all:min_directional_confidence_0.4645+pe:min_directional_confidence_0.4468,2,all require directional confidence >= 0.4645 | pe require directional confidence >= 0.4468,minimum_confidence,0.0,5.5158786123912495,4,4,True,16042,424159.87500000687,1.1650837588889449,0.5009350455055479,26.440585650168735,-73560.74999999761,372.51387506222056,-320.92950599550306,0.24053859533377317,3192279.0,0.43290309484989986,67.94660023962464,2694700.4999999995,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,67.94660023962464,60.5329405639953,75.36025991525399,3.762576595029488e-72,True
all:min_directional_confidence_0.4645+pe:min_directional_confidence_0.4645+pe:min_directional_confidence_0.4607,3,all require directional confidence >= 0.4645 | pe require directional confidence >= 0.4645 | pe require directional confidence >= 0.4607,minimum_confidence,0.0,5.5158786123912495,4,4,True,16042,424159.87500000687,1.1650837588889449,0.5009350455055479,26.440585650168735,-73560.74999999761,372.51387506222056,-320.92950599550306,0.24053859533377317,3192279.0,0.43290309484989986,67.94660023962464,2694700.4999999995,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,67.94660023962464,60.5329405639953,75.36025991525399,3.762576595029488e-72,True
all:min_directional_confidence_0.4645+pe:min_directional_confidence_0.4645+pe:min_directional_confidence_0.4468,3,all require directional confidence >= 0.4645 | pe require directional confidence >= 0.4645 | pe require directional confidence >= 0.4468,minimum_confidence,0.0,5.5158786123912495,4,4,True,16042,424159.87500000687,1.1650837588889449,0.5009350455055479,26.440585650168735,-73560.74999999761,372.51387506222056,-320.92950599550306,0.24053859533377317,3192279.0,0.43290309484989986,67.94660023962464,2694700.4999999995,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,67.94660023962464,60.5329405639953,75.36025991525399,3.762576595029488e-72,True
all:min_directional_confidence_0.4645+pe:min_directional_confidence_0.4607+pe:min_directional_confidence_0.4468,3,all require directional confidence >= 0.4645 | pe require directional confidence >= 0.4607 | pe require directional confidence >= 0.4468,minimum_confidence,0.0,5.5158786123912495,4,4,True,16042,424159.87500000687,1.1650837588889449,0.5009350455055479,26.440585650168735,-73560.74999999761,372.51387506222056,-320.92950599550306,0.24053859533377317,3192279.0,0.43290309484989986,67.94660023962464,2694700.4999999995,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,67.94660023962464,60.5329405639953,75.36025991525399,3.762576595029488e-72,True
all:min_directional_confidence_0.4645+avoid:ce:low_volatility,2,all require directional confidence >= 0.4645 | Reduce or disable ce trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.513114245061812,4,4,True,16018,423106.1250000067,1.1648114930104176,0.500749157198152,26.414416593832357,-73560.74999999761,372.8111987283387,-321.0219457296484,0.2401787320818089,3191225.2499999995,0.4326308289713726,67.92043118328826,2694700.4999999995,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,67.92043118328826,60.49862507562669,75.34223729094983,6.077302731914314e-72,True
all:min_directional_confidence_0.4645+pe:min_directional_confidence_0.4645+avoid:ce:low_volatility,3,all require directional confidence >= 0.4645 | pe require directional confidence >= 0.4645 | Reduce or disable ce trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.513114245061812,4,4,True,16018,423106.1250000067,1.1648114930104176,0.500749157198152,26.414416593832357,-73560.74999999761,372.8111987283387,-321.0219457296484,0.2401787320818089,3191225.2499999995,0.4326308289713726,67.92043118328826,2694700.4999999995,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,67.92043118328826,60.49862507562669,75.34223729094983,6.077302731914314e-72,True
all:min_directional_confidence_0.4645+pe:min_directional_confidence_0.4607+avoid:ce:low_volatility,3,all require directional confidence >= 0.4645 | pe require directional confidence >= 0.4607 | Reduce or disable ce trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.513114245061812,4,4,True,16018,423106.1250000067,1.1648114930104176,0.500749157198152,26.414416593832357,-73560.74999999761,372.8111987283387,-321.0219457296484,0.2401787320818089,3191225.2499999995,0.4326308289713726,67.92043118328826,2694700.4999999995,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,67.92043118328826,60.49862507562669,75.34223729094983,6.077302731914314e-72,True
all:min_directional_confidence_0.4645+pe:min_directional_confidence_0.4468+avoid:ce:low_volatility,3,all require directional confidence >= 0.4645 | pe require directional confidence >= 0.4468 | Reduce or disable ce trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.513114245061812,4,4,True,16018,423106.1250000067,1.1648114930104176,0.500749157198152,26.414416593832357,-73560.74999999761,372.8111987283387,-321.0219457296484,0.2401787320818089,3191225.2499999995,0.4326308289713726,67.92043118328826,2694700.4999999995,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,67.92043118328826,60.49862507562669,75.34223729094983,6.077302731914314e-72,True
ce:min_confidence_0.4358+pe:min_directional_confidence_0.4468+avoid:ce:mixed,3,ce require quality confidence >= 0.4358 | pe require directional confidence >= 0.4468 | Reduce or disable ce trades in mixed,avoid_weak_segment|minimum_confidence,0.0,5.423490147848423,4,4,True,24332,475198.8750000108,1.1294925631014636,0.49449284892322865,19.529791015946525,-129818.24999999924,344.48961103723457,-298.3496036585362,0.36484136028309244,3243318.0000000037,0.3973118990624186,61.03580560540243,2638442.999999998,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,61.03580560540243,55.12451397185814,66.94709723894671,4.571594462225787e-91,True
all:min_directional_confidence_0.4645+avoid:pe:low_volatility,2,all require directional confidence >= 0.4645 | Reduce or disable pe trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.41964846520231,4,4,True,15767,392500.5000000072,1.153838895312719,0.49895351049660686,24.893797171307618,-73560.74999999761,374.2054309139449,-322.95868670886045,0.23641516223834944,3160619.625,0.42165823127367397,66.39981176076353,2694700.4999999995,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,66.39981176076353,58.898528683500636,73.90109483802641,1.9891289953535457e-67,True
all:min_directional_confidence_0.4645+pe:min_directional_confidence_0.4645+avoid:pe:low_volatility,3,all require directional confidence >= 0.4645 | pe require directional confidence >= 0.4645 | Reduce or disable pe trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.41964846520231,4,4,True,15767,392500.5000000072,1.153838895312719,0.49895351049660686,24.893797171307618,-73560.74999999761,374.2054309139449,-322.95868670886045,0.23641516223834944,3160619.625,0.42165823127367397,66.39981176076353,2694700.4999999995,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,66.39981176076353,58.898528683500636,73.90109483802641,1.9891289953535457e-67,True
all:min_directional_confidence_0.4645+pe:min_directional_confidence_0.4607+avoid:pe:low_volatility,3,all require directional confidence >= 0.4645 | pe require directional confidence >= 0.4607 | Reduce or disable pe trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.41964846520231,4,4,True,15767,392500.5000000072,1.153838895312719,0.49895351049660686,24.893797171307618,-73560.74999999761,374.2054309139449,-322.95868670886045,0.23641516223834944,3160619.625,0.42165823127367397,66.39981176076353,2694700.4999999995,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,66.39981176076353,58.898528683500636,73.90109483802641,1.9891289953535457e-67,True
all:min_directional_confidence_0.4645+pe:min_directional_confidence_0.4468+avoid:pe:low_volatility,3,all require directional confidence >= 0.4645 | pe require directional confidence >= 0.4468 | Reduce or disable pe trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.41964846520231,4,4,True,15767,392500.5000000072,1.153838895312719,0.49895351049660686,24.893797171307618,-73560.74999999761,374.2054309139449,-322.95868670886045,0.23641516223834944,3160619.625,0.42165823127367397,66.39981176076353,2694700.4999999995,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,66.39981176076353,58.898528683500636,73.90109483802641,1.9891289953535457e-67,True
all:min_directional_confidence_0.4645+avoid:all:low_volatility,2,all require directional confidence >= 0.4645 | Reduce or disable all trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.416810341379646,4,4,True,15743,391446.750000007,1.1535552282664818,0.49876135425268375,24.864812932732452,-73560.74999999761,374.51238537952173,-323.0546825497399,0.23605529898638516,3159565.875,0.4213745642274368,66.37082752218835,2694700.4999999995,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,66.37082752218835,58.8611152881025,73.8805397562742,3.1835107948051946e-67,True
all:min_directional_confidence_0.4645+pe:min_directional_confidence_0.4645+avoid:all:low_volatility,3,all require directional confidence >= 0.4645 | pe require directional confidence >= 0.4645 | Reduce or disable all trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.416810341379646,4,4,True,15743,391446.750000007,1.1535552282664818,0.49876135425268375,24.864812932732452,-73560.74999999761,374.51238537952173,-323.0546825497399,0.23605529898638516,3159565.875,0.4213745642274368,66.37082752218835,2694700.4999999995,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,66.37082752218835,58.8611152881025,73.8805397562742,3.1835107948051946e-67,True
all:min_directional_confidence_0.4645+pe:min_directional_confidence_0.4607+avoid:all:low_volatility,3,all require directional confidence >= 0.4645 | pe require directional confidence >= 0.4607 | Reduce or disable all trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.416810341379646,4,4,True,15743,391446.750000007,1.1535552282664818,0.49876135425268375,24.864812932732452,-73560.74999999761,374.51238537952173,-323.0546825497399,0.23605529898638516,3159565.875,0.4213745642274368,66.37082752218835,2694700.4999999995,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,66.37082752218835,58.8611152881025,73.8805397562742,3.1835107948051946e-67,True
all:min_directional_confidence_0.4645+pe:min_directional_confidence_0.4468+avoid:all:low_volatility,3,all require directional confidence >= 0.4645 | pe require directional confidence >= 0.4468 | Reduce or disable all trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.416810341379646,4,4,True,15743,391446.750000007,1.1535552282664818,0.49876135425268375,24.864812932732452,-73560.74999999761,374.51238537952173,-323.0546825497399,0.23605529898638516,3159565.875,0.4213745642274368,66.37082752218835,2694700.4999999995,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,66.37082752218835,58.8611152881025,73.8805397562742,3.1835107948051946e-67,True
all:min_directional_confidence_0.4645+avoid:all:low_volatility+avoid:ce:low_volatility,3,all require directional confidence >= 0.4645 | Reduce or disable all trades in Low Volatility | Reduce or disable ce trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.416810341379646,4,4,True,15743,391446.750000007,1.1535552282664818,0.49876135425268375,24.864812932732452,-73560.74999999761,374.51238537952173,-323.0546825497399,0.23605529898638516,3159565.875,0.4213745642274368,66.37082752218835,2694700.4999999995,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,66.37082752218835,58.8611152881025,73.8805397562742,3.1835107948051946e-67,True
all:min_directional_confidence_0.4645+avoid:all:low_volatility+avoid:pe:low_volatility,3,all require directional confidence >= 0.4645 | Reduce or disable all trades in Low Volatility | Reduce or disable pe trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.416810341379646,4,4,True,15743,391446.750000007,1.1535552282664818,0.49876135425268375,24.864812932732452,-73560.74999999761,374.51238537952173,-323.0546825497399,0.23605529898638516,3159565.875,0.4213745642274368,66.37082752218835,2694700.4999999995,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,66.37082752218835,58.8611152881025,73.8805397562742,3.1835107948051946e-67,True
all:min_directional_confidence_0.4645+avoid:ce:low_volatility+avoid:pe:low_volatility,3,all require directional confidence >= 0.4645 | Reduce or disable ce trades in Low Volatility | Reduce or disable pe trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.416810341379646,4,4,True,15743,391446.750000007,1.1535552282664818,0.49876135425268375,24.864812932732452,-73560.74999999761,374.51238537952173,-323.0546825497399,0.23605529898638516,3159565.875,0.4213745642274368,66.37082752218835,2694700.4999999995,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,66.37082752218835,58.8611152881025,73.8805397562742,3.1835107948051946e-67,True
ce:min_confidence_0.4358+pe:min_directional_confidence_0.4468+avoid:all:range,3,ce require quality confidence >= 0.4358 | pe require directional confidence >= 0.4468 | Reduce or disable all trades in range,avoid_weak_segment|minimum_confidence,0.0,5.397467695208052,4,4,True,21230,438737.6250000099,1.135638691923848,0.49609043805935,20.665926754593023,-108812.99999999249,348.77923233953726,-302.3560712282666,0.31832903496671267,3206856.750000003,0.4034580278848029,62.171941344048925,2659448.2500000047,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,62.171941344048925,55.87666953690675,68.46721315119109,1.7826533767466437e-83,True
ce:min_confidence_0.4358+pe:min_directional_confidence_0.4468+avoid:all:mixed,3,ce require quality confidence >= 0.4358 | pe require directional confidence >= 0.4468 | Reduce or disable all trades in mixed,avoid_weak_segment|minimum_confidence,0.0,5.369402672448101,4,4,True,18806,401811.00000000536,1.1398367838281014,0.49750079761778154,21.3661065617359,-87399.37499999278,350.0683518597695,-304.06650793650766,0.28198284651832306,3169930.124999998,0.40765611978905636,62.872121151191806,2680861.8750000047,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,62.872121151191806,56.208368226608385,69.53587407577523,2.3735564420296692e-76,True
all:min_directional_confidence_0.4645+pe:min_confidence_0.4519,2,all require directional confidence >= 0.4645 | pe require quality confidence >= 0.4519,minimum_confidence,0.0,5.367386275132807,4,4,True,14074,354908.6250000051,1.155935899117332,0.5017763251385534,25.217324499076675,-74468.99999999802,372.54306499575233,-324.58506845407834,0.21102980867270438,3123027.749999998,0.42375523507828705,66.72333908853258,2693792.249999999,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,66.72333908853258,58.89268869117122,74.55398948589395,1.2942487132988096e-62,True
all:min_directional_confidence_0.4645+pe:min_directional_confidence_0.4645+pe:min_confidence_0.4519,3,all require directional confidence >= 0.4645 | pe require directional confidence >= 0.4645 | pe require quality confidence >= 0.4519,minimum_confidence,0.0,5.367386275132807,4,4,True,14074,354908.6250000051,1.155935899117332,0.5017763251385534,25.217324499076675,-74468.99999999802,372.54306499575233,-324.58506845407834,0.21102980867270438,3123027.749999998,0.42375523507828705,66.72333908853258,2693792.249999999,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,66.72333908853258,58.89268869117122,74.55398948589395,1.2942487132988096e-62,True
all:min_directional_confidence_0.4645+pe:min_confidence_0.4519+pe:min_directional_confidence_0.4607,3,all require directional confidence >= 0.4645 | pe require quality confidence >= 0.4519 | pe require directional confidence >= 0.4607,minimum_confidence,0.0,5.367386275132807,4,4,True,14074,354908.6250000051,1.155935899117332,0.5017763251385534,25.217324499076675,-74468.99999999802,372.54306499575233,-324.58506845407834,0.21102980867270438,3123027.749999998,0.42375523507828705,66.72333908853258,2693792.249999999,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,66.72333908853258,58.89268869117122,74.55398948589395,1.2942487132988096e-62,True
all:min_directional_confidence_0.4645+pe:min_confidence_0.4519+pe:min_directional_confidence_0.4468,3,all require directional confidence >= 0.4645 | pe require quality confidence >= 0.4519 | pe require directional confidence >= 0.4468,minimum_confidence,0.0,5.367386275132807,4,4,True,14074,354908.6250000051,1.155935899117332,0.5017763251385534,25.217324499076675,-74468.99999999802,372.54306499575233,-324.58506845407834,0.21102980867270438,3123027.749999998,0.42375523507828705,66.72333908853258,2693792.249999999,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,66.72333908853258,58.89268869117122,74.55398948589395,1.2942487132988096e-62,True
