entry_ts,exit_ts,side,ml_prob,conf_bucket,orb_state,regime,hour_bucket,hold_secs,exit_reason,entry_prem,exit_prem,entry_spot,gross_rs,cost_rs,net_rs,label_correct
2024-10-28 10:53:00,2024-10-28 10:55:00,CE,0.5999,0.50-0.60,POST_ORB,TREND,10:00-11:00,120.0,Stop Loss,97.95,90.3,24430.6,-497.25,66.0,-563.25,0
2024-10-28 15:02:00,2024-10-28 15:06:00,PE,0.5949,0.50-0.60,POST_ORB,RANGE,15:00+,240.0,Stop Loss,31.48,26.59,24334.45,-317.85,66.0,-383.85,1
2024-10-29 10:21:00,2024-10-29 10:24:00,PE,0.619,0.60-0.70,POST_ORB,RANGE,10:00-11:00,180.0,Stop Loss,103.43,95.58,24210.75,-510.25,66.0,-576.25,0
2024-10-29 14:02:00,2024-10-29 14:09:00,CE,0.6603,0.60-0.70,POST_ORB,RANGE,14:00-15:00,420.0,TARGET_HIT,55.43,76.27,24365.4,1354.6,66.0,1288.6,1
2024-10-29 14:29:00,2024-10-29 14:31:00,CE,0.6331,0.60-0.70,POST_ORB,TREND,14:00-15:00,120.0,Stop Loss,46.23,39.3,24417.5,-450.45,66.0,-516.45,0
2024-10-29 14:43:00,2024-10-29 14:50:00,CE,0.6056,0.60-0.70,POST_ORB,TREND,14:00-15:00,420.0,Stop Loss,40.64,42.26,24427.75,105.3,66.0,39.3,1
2024-10-29 15:02:00,2024-10-29 15:04:00,CE,0.5358,0.50-0.60,POST_ORB,TREND,15:00+,120.0,Stop Loss,31.48,31.63,24451.65,9.75,66.0,-56.25,1
2024-10-29 15:09:00,2024-10-29 15:14:00,CE,0.6691,0.60-0.70,POST_ORB,TREND,15:00+,300.0,Stop Loss,27.33,21.75,24476.6,-362.7,66.0,-428.7,0
2024-10-30 15:08:00,2024-10-30 15:11:00,PE,0.562,0.50-0.60,POST_ORB,RANGE,15:00+,180.0,Stop Loss,27.96,23.22,24333.35,-308.1,66.0,-374.1,0
2024-11-04 15:01:00,2024-11-04 15:03:00,CE,0.6367,0.60-0.70,POST_ORB,TREND,15:00+,120.0,Stop Loss,32.03,22.15,24003.85,-642.2,66.0,-708.2,0
2024-11-04 15:09:00,2024-11-04 15:11:00,CE,0.5644,0.50-0.60,POST_ORB,RANGE,15:00+,120.0,Stop Loss,27.33,19.57,24002.75,-504.4,66.0,-570.4,0
2024-11-05 15:01:00,2024-11-05 15:04:00,CE,0.6601,0.60-0.70,POST_ORB,RANGE,15:00+,180.0,Stop Loss,32.03,32.86,24210.55,53.95,66.0,-12.05,1
2024-11-05 15:09:00,2024-11-05 15:11:00,CE,0.6019,0.60-0.70,POST_ORB,RANGE,15:00+,120.0,Stop Loss,27.33,21.75,24224.2,-362.7,66.0,-428.7,0
2024-11-06 09:54:00,2024-11-06 09:55:00,CE,0.6169,0.60-0.70,POST_ORB,TREND,09:15-10:00,60.0,Stop Loss,107.83,100.05,24359.75,-505.7,66.0,-571.7,0
2024-11-06 10:24:00,2024-11-06 10:26:00,CE,0.6215,0.60-0.70,POST_ORB,RANGE,10:00-11:00,120.0,Stop Loss,102.93,95.04,24366.3,-512.85,66.0,-578.85,0
2024-11-08 09:45:00,2024-11-08 09:48:00,CE,0.6166,0.60-0.70,POST_ORB,RANGE,09:15-10:00,180.0,Stop Loss,109.26,106.01,24252.25,-211.25,66.0,-277.25,1
2024-11-08 10:51:00,2024-11-08 10:54:00,CE,0.5171,0.50-0.60,POST_ORB,RANGE,10:00-11:00,180.0,Stop Loss,98.3,94.78,24162.8,-228.8,66.0,-294.8,0
2024-11-11 09:41:00,2024-11-11 09:46:00,CE,0.615,0.60-0.70,POST_ORB,TREND,09:15-10:00,300.0,Stop Loss,109.89,122.18,24104.1,798.85,66.0,732.85,1
2024-11-11 10:46:00,2024-11-11 10:52:00,CE,0.5804,0.50-0.60,POST_ORB,TREND,10:00-11:00,360.0,TIME_EXIT_WEAK,99.18,96.6,24235.1,-167.7,66.0,-233.7,1
2024-11-11 14:39:00,2024-11-11 14:41:00,CE,0.5037,0.50-0.60,POST_ORB,TREND,14:00-15:00,120.0,Stop Loss,42.32,35.34,24191.5,-453.7,66.0,-519.7,0
2024-11-12 15:00:00,2024-11-12 15:01:00,PE,0.6328,0.60-0.70,POST_ORB,RANGE,15:00+,60.0,Stop Loss,32.57,23.61,23912.25,-582.4,66.0,-648.4,0
2024-11-12 15:09:00,2024-11-12 15:15:00,PE,0.61,0.60-0.70,POST_ORB,TREND,15:00+,360.0,Stop Loss,27.33,28.0,23889.05,43.55,66.0,-22.45,1
2024-11-13 10:49:00,2024-11-13 10:52:00,PE,0.6123,0.60-0.70,POST_ORB,RANGE,10:00-11:00,180.0,Stop Loss,98.65,86.2,23726.8,-809.25,66.0,-875.25,0
2024-11-13 14:55:00,2024-11-13 15:05:00,PE,0.6611,0.60-0.70,POST_ORB,TREND,14:00-15:00,600.0,TARGET_HIT,35.14,57.85,23571.6,1476.15,66.0,1410.15,1
2024-11-19 09:51:00,2024-11-19 09:55:00,CE,0.6497,0.60-0.70,POST_ORB,TREND,09:15-10:00,240.0,Stop Loss,108.31,114.87,23656.45,426.4,66.0,360.4,1
2024-11-19 10:14:00,2024-11-19 10:20:00,CE,0.5062,0.50-0.60,POST_ORB,TREND,10:00-11:00,360.0,TIME_EXIT_WEAK,104.59,104.14,23691.85,-29.25,66.0,-95.25,1
2024-11-19 10:31:00,2024-11-19 10:34:00,CE,0.5716,0.50-0.60,POST_ORB,TREND,10:00-11:00,180.0,Stop Loss,101.75,95.74,23728.85,-390.65,66.0,-456.65,0
2024-11-19 10:39:00,2024-11-19 10:41:00,CE,0.5136,0.50-0.60,POST_ORB,TREND,10:00-11:00,120.0,Stop Loss,100.39,100.42,23731.6,1.95,66.0,-64.05,0
2024-11-19 10:46:00,2024-11-19 10:48:00,CE,0.5449,0.50-0.60,POST_ORB,RANGE,10:00-11:00,120.0,Stop Loss,99.18,95.43,23708.45,-243.75,66.0,-309.75,0
2024-11-19 14:51:00,2024-11-19 14:57:00,PE,0.6484,0.60-0.70,POST_ORB,TREND,14:00-15:00,360.0,TARGET_HIT,37.07,56.84,23656.9,1285.05,66.0,1219.05,1
2024-11-21 10:27:00,2024-11-21 10:31:00,PE,0.5734,0.50-0.60,POST_ORB,RANGE,10:00-11:00,240.0,Stop Loss,102.42,94.32,23330.95,-526.5,66.0,-592.5,1
2024-11-21 10:36:00,2024-11-21 10:42:00,PE,0.6325,0.60-0.70,POST_ORB,RANGE,10:00-11:00,360.0,TIME_EXIT_WEAK,100.9,100.42,23314.05,-31.2,66.0,-97.2,0
2024-11-22 10:27:00,2024-11-22 10:31:00,CE,0.6515,0.60-0.70,POST_ORB,TREND,10:00-11:00,240.0,Stop Loss,102.42,115.77,23520.0,867.75,66.0,801.75,1
2024-11-25 10:32:00,2024-11-25 10:37:00,CE,0.5137,0.50-0.60,POST_ORB,TREND,10:00-11:00,300.0,Stop Loss,101.58,96.13,24320.7,-354.25,66.0,-420.25,0
2024-11-27 14:03:00,2024-11-27 14:07:00,CE,0.5664,0.50-0.60,POST_ORB,TREND,14:00-15:00,240.0,Stop Loss,55.12,54.92,24312.5,-13.0,66.0,-79.0,0
2024-11-27 15:00:00,2024-11-27 15:05:00,PE,0.5256,0.50-0.60,POST_ORB,RANGE,15:00+,300.0,Stop Loss,32.57,28.08,24278.15,-291.85,66.0,-357.85,1
2024-11-28 09:47:00,2024-11-28 09:51:00,CE,0.5613,0.50-0.60,POST_ORB,TREND,09:15-10:00,240.0,TARGET_HIT,108.94,126.66,24277.85,1151.8,66.0,1085.8,1
2024-11-28 10:06:00,2024-11-28 10:13:00,CE,0.5177,0.50-0.60,POST_ORB,TREND,10:00-11:00,420.0,Stop Loss,105.9,110.83,24317.7,320.45,66.0,254.45,1
2024-11-28 10:18:00,2024-11-28 10:23:00,CE,0.5072,0.50-0.60,POST_ORB,TREND,10:00-11:00,300.0,Stop Loss,103.93,97.82,24324.3,-397.15,66.0,-463.15,0
2024-11-28 10:29:00,2024-11-28 10:32:00,CE,0.5633,0.50-0.60,POST_ORB,RANGE,10:00-11:00,180.0,Stop Loss,102.09,88.2,24303.3,-902.85,66.0,-968.85,0
2024-11-28 15:00:00,2024-11-28 15:03:00,PE,0.6255,0.60-0.70,POST_ORB,RANGE,15:00+,180.0,Stop Loss,32.57,22.73,23890.3,-639.6,66.0,-705.6,0
2024-11-29 09:31:00,2024-11-29 09:33:00,PE,0.586,0.50-0.60,POST_ORB,TREND,09:15-10:00,120.0,Stop Loss,111.44,100.51,24017.2,-710.45,66.0,-776.45,0
2024-11-29 14:42:00,2024-11-29 14:44:00,CE,0.6263,0.60-0.70,POST_ORB,TREND,14:00-15:00,120.0,Stop Loss,41.07,27.21,24185.9,-900.9,66.0,-966.9,0
2024-12-02 09:54:00,2024-12-02 10:01:00,CE,0.598,0.50-0.60,POST_ORB,RANGE,09:15-10:00,420.0,Stop Loss,107.83,111.78,24111.9,256.75,66.0,190.75,1
2024-12-02 10:25:00,2024-12-02 10:31:00,CE,0.5629,0.50-0.60,POST_ORB,RANGE,10:00-11:00,360.0,Stop Loss,102.76,100.35,24154.25,-156.65,66.0,-222.65,1
2024-12-02 10:36:00,2024-12-02 10:38:00,CE,0.6629,0.60-0.70,POST_ORB,RANGE,10:00-11:00,120.0,Stop Loss,100.9,94.43,24130.65,-420.55,66.0,-486.55,0
2024-12-02 10:51:00,2024-12-02 10:54:00,CE,0.5268,0.50-0.60,POST_ORB,RANGE,10:00-11:00,180.0,Stop Loss,98.3,95.75,24114.7,-165.75,66.0,-231.75,1
2024-12-02 10:59:00,2024-12-02 11:02:00,CE,0.5082,0.50-0.60,POST_ORB,RANGE,10:00-11:00,180.0,Stop Loss,96.89,98.43,24112.5,100.1,66.0,34.1,1
2024-12-02 14:00:00,2024-12-02 14:02:00,CE,0.6098,0.60-0.70,POST_ORB,RANGE,14:00-15:00,120.0,Stop Loss,56.05,57.63,24236.55,102.7,66.0,36.7,1
2024-12-03 09:30:00,2024-12-03 09:33:00,PE,0.5625,0.50-0.60,ORB,TREND,09:15-10:00,180.0,Stop Loss,111.6,113.83,24307.7,144.95,66.0,78.95,1
2024-12-03 09:41:00,2024-12-03 09:47:00,PE,0.5876,0.50-0.60,POST_ORB,TREND,09:15-10:00,360.0,Stop Loss,109.89,107.72,24316.4,-141.05,66.0,-207.05,1
2024-12-03 09:58:00,2024-12-03 10:02:00,CE,0.5113,0.50-0.60,POST_ORB,TREND,09:15-10:00,240.0,Stop Loss,107.19,112.97,24320.5,375.7,66.0,309.7,1
2024-12-04 09:40:00,2024-12-04 09:45:00,CE,0.5072,0.50-0.60,POST_ORB,TREND,09:15-10:00,300.0,Stop Loss,110.04,113.93,24540.6,252.85,66.0,186.85,1
2024-12-04 09:57:00,2024-12-04 09:59:00,CE,0.5212,0.50-0.60,POST_ORB,TREND,09:15-10:00,120.0,Stop Loss,107.35,105.98,24545.6,-89.05,66.0,-155.05,1
2024-12-04 10:09:00,2024-12-04 10:12:00,CE,0.5168,0.50-0.60,POST_ORB,RANGE,10:00-11:00,180.0,Stop Loss,105.41,98.14,24553.6,-472.55,66.0,-538.55,0
2024-12-04 10:26:00,2024-12-04 10:38:00,CE,0.5319,0.50-0.60,POST_ORB,RANGE,10:00-11:00,720.0,Stop Loss,102.59,109.61,24517.0,456.3,66.0,390.3,1
2024-12-04 14:08:00,2024-12-04 14:10:00,PE,0.5011,0.50-0.60,POST_ORB,RANGE,14:00-15:00,120.0,Stop Loss,53.52,53.92,24536.0,26.0,66.0,-40.0,1
2024-12-04 15:00:00,2024-12-04 15:02:00,PE,0.5799,0.50-0.60,POST_ORB,TREND,15:00+,120.0,Stop Loss,32.57,22.18,24451.85,-675.35,66.0,-741.35,0
2024-12-05 10:31:00,2024-12-05 10:39:00,PE,0.6006,0.60-0.70,POST_ORB,TREND,10:00-11:00,480.0,Stop Loss,101.75,104.79,24414.8,197.6,66.0,131.6,1
2024-12-05 14:23:00,2024-12-05 14:29:00,CE,0.6385,0.60-0.70,POST_ORB,TREND,14:00-15:00,360.0,TARGET_HIT,48.43,80.11,24757.95,2059.2,66.0,1993.2,1
2024-12-05 14:41:00,2024-12-05 14:45:00,CE,0.6089,0.60-0.70,POST_ORB,TREND,14:00-15:00,240.0,Stop Loss,41.49,50.15,24779.0,562.9,66.0,496.9,1
2024-12-06 09:33:00,2024-12-06 09:36:00,PE,0.6674,0.60-0.70,POST_ORB,RANGE,09:15-10:00,180.0,Stop Loss,111.13,109.42,24705.0,-111.15,66.0,-177.15,0
2024-12-09 09:37:00,2024-12-09 09:42:00,CE,0.6422,0.60-0.70,POST_ORB,RANGE,09:15-10:00,300.0,Stop Loss,110.51,106.86,24648.45,-237.25,66.0,-303.25,0
2024-12-09 10:51:00,2024-12-09 10:57:00,CE,0.5087,0.50-0.60,POST_ORB,RANGE,10:00-11:00,360.0,Stop Loss,98.3,90.12,24626.2,-531.7,66.0,-597.7,0
2024-12-10 15:00:00,2024-12-10 15:04:00,CE,0.7227,0.70-0.80,POST_ORB,TREND,15:00+,240.0,Stop Loss,32.57,26.73,24594.2,-379.6,66.0,-445.6,1
2024-12-10 15:09:00,2024-12-10 15:10:00,CE,0.5269,0.50-0.60,POST_ORB,TREND,15:00+,60.0,Stop Loss,27.33,21.49,24620.3,-379.6,66.0,-445.6,0
2024-12-11 09:40:00,2024-12-11 09:43:00,CE,0.5625,0.50-0.60,POST_ORB,RANGE,09:15-10:00,180.0,Stop Loss,110.04,105.37,24621.85,-303.55,66.0,-369.55,0
2024-12-11 09:50:00,2024-12-11 09:55:00,CE,0.642,0.60-0.70,POST_ORB,RANGE,09:15-10:00,300.0,TARGET_HIT,108.47,123.65,24590.75,986.7,66.0,920.7,1
2024-12-11 10:32:00,2024-12-11 10:37:00,CE,0.5033,0.50-0.60,POST_ORB,RANGE,10:00-11:00,300.0,Stop Loss,101.58,109.43,24641.95,510.25,66.0,444.25,1
2024-12-12 09:46:00,2024-12-12 09:48:00,CE,0.6078,0.60-0.70,POST_ORB,RANGE,09:15-10:00,120.0,Stop Loss,109.1,103.46,24633.1,-366.6,66.0,-432.6,1
2024-12-13 15:08:00,2024-12-13 15:11:00,CE,0.6965,0.60-0.70,POST_ORB,TREND,15:00+,180.0,Stop Loss,27.96,19.9,24782.85,-523.9,66.0,-589.9,0
2024-12-16 10:43:00,2024-12-16 10:49:00,CE,0.5505,0.50-0.60,POST_ORB,TREND,10:00-11:00,360.0,TIME_EXIT_WEAK,99.7,95.45,24682.8,-276.25,66.0,-342.25,0
2024-12-16 14:09:00,2024-12-16 14:16:00,PE,0.5236,0.50-0.60,POST_ORB,RANGE,14:00-15:00,420.0,Stop Loss,53.2,56.27,24679.2,199.55,66.0,133.55,1
2024-12-17 10:20:00,2024-12-17 10:28:00,PE,0.6738,0.60-0.70,POST_ORB,TREND,10:00-11:00,480.0,Stop Loss,103.59,110.21,24456.25,430.3,66.0,364.3,1
2024-12-17 10:51:00,2024-12-17 10:55:00,PE,0.5844,0.50-0.60,POST_ORB,TREND,10:00-11:00,240.0,Stop Loss,98.3,103.7,24468.35,351.0,66.0,285.0,1
2024-12-18 10:18:00,2024-12-18 10:20:00,PE,0.6199,0.60-0.70,POST_ORB,TREND,10:00-11:00,120.0,Stop Loss,103.93,101.07,24233.7,-185.9,66.0,-251.9,0
2024-12-18 10:33:00,2024-12-18 10:37:00,PE,0.5732,0.50-0.60,POST_ORB,RANGE,10:00-11:00,240.0,Stop Loss,101.41,103.35,24296.05,126.1,66.0,60.1,1
2024-12-18 10:45:00,2024-12-18 10:49:00,PE,0.536,0.50-0.60,POST_ORB,TREND,10:00-11:00,240.0,TARGET_HIT,99.35,118.63,24312.55,1253.2,66.0,1187.2,1
2024-12-20 09:39:00,2024-12-20 09:41:00,CE,0.6161,0.60-0.70,POST_ORB,TREND,09:15-10:00,120.0,Stop Loss,110.2,113.39,24032.1,207.35,66.0,141.35,1
2024-12-20 15:00:00,2024-12-20 15:02:00,PE,0.6512,0.60-0.70,POST_ORB,TREND,15:00+,120.0,Stop Loss,32.57,24.18,23605.7,-545.35,66.0,-611.35,0
2024-12-23 10:37:00,2024-12-23 10:40:00,PE,0.5684,0.50-0.60,POST_ORB,RANGE,10:00-11:00,180.0,Stop Loss,100.73,96.89,23784.2,-249.6,66.0,-315.6,1
2024-12-24 09:30:00,2024-12-24 09:32:00,CE,0.5072,0.50-0.60,ORB,RANGE,09:15-10:00,120.0,Stop Loss,111.6,95.91,23753.6,-1019.85,66.0,-1085.85,0
2024-12-24 09:55:00,2024-12-24 10:00:00,CE,0.5317,0.50-0.60,POST_ORB,TREND,09:15-10:00,300.0,TARGET_HIT,107.67,127.37,23764.6,1280.5,66.0,1214.5,1
2024-12-24 10:42:00,2024-12-24 10:46:00,CE,0.5144,0.50-0.60,POST_ORB,TREND,10:00-11:00,240.0,Stop Loss,99.87,92.45,23831.4,-482.3,66.0,-548.3,0
2024-12-27 10:00:00,2024-12-27 10:05:00,CE,0.5701,0.50-0.60,POST_ORB,TREND,10:00-11:00,300.0,Stop Loss,106.87,107.93,23913.85,68.9,66.0,2.9,1
2024-12-30 10:50:00,2024-12-30 10:54:00,CE,0.5143,0.50-0.60,POST_ORB,TREND,10:00-11:00,240.0,Stop Loss,98.48,91.4,23836.05,-460.2,66.0,-526.2,0
2024-12-30 10:59:00,2024-12-30 11:00:00,CE,0.5748,0.50-0.60,POST_ORB,TREND,10:00-11:00,60.0,Stop Loss,96.89,91.41,23803.7,-356.2,66.0,-422.2,0
2024-12-30 14:10:00,2024-12-30 14:11:00,PE,0.6185,0.60-0.70,POST_ORB,TREND,14:00-15:00,60.0,Stop Loss,52.87,45.77,23635.1,-461.5,66.0,-527.5,0
2024-12-31 10:41:00,2024-12-31 10:47:00,PE,0.6147,0.60-0.70,POST_ORB,RANGE,10:00-11:00,360.0,TIME_EXIT_WEAK,100.04,100.65,23537.55,39.65,66.0,-26.35,1
2024-12-31 14:12:00,2024-12-31 14:15:00,CE,0.5514,0.50-0.60,POST_ORB,TREND,14:00-15:00,180.0,Stop Loss,52.21,47.08,23683.65,-333.45,66.0,-399.45,0
2024-12-31 14:20:00,2024-12-31 14:21:00,CE,0.6576,0.60-0.70,POST_ORB,TREND,14:00-15:00,60.0,Stop Loss,49.49,42.36,23644.15,-463.45,66.0,-529.45,0
2024-12-31 14:27:00,2024-12-31 14:31:00,CE,0.5506,0.50-0.60,POST_ORB,TREND,14:00-15:00,240.0,Stop Loss,46.98,41.75,23639.15,-339.95,66.0,-405.95,0
2024-12-31 14:59:00,2024-12-31 15:00:00,CE,0.6398,0.60-0.70,POST_ORB,RANGE,14:00-15:00,60.0,Stop Loss,33.1,17.57,23664.1,-1009.45,66.0,-1075.45,0
2025-01-01 10:21:00,2025-01-01 10:24:00,PE,0.5795,0.50-0.60,POST_ORB,RANGE,10:00-11:00,180.0,Stop Loss,103.43,104.38,23635.8,61.75,66.0,-4.25,1
2025-01-01 10:42:00,2025-01-01 10:49:00,CE,0.5003,0.50-0.60,POST_ORB,TREND,10:00-11:00,420.0,TARGET_HIT,99.87,125.28,23655.6,1651.65,66.0,1585.65,1
2025-01-01 10:59:00,2025-01-01 11:02:00,CE,0.5671,0.50-0.60,POST_ORB,TREND,10:00-11:00,180.0,Stop Loss,96.89,96.46,23739.4,-27.95,66.0,-93.95,1
2025-01-01 14:01:00,2025-01-01 14:04:00,CE,0.5808,0.50-0.60,POST_ORB,TREND,14:00-15:00,180.0,Stop Loss,55.74,56.33,23807.25,38.35,66.0,-27.65,1
2025-01-01 14:09:00,2025-01-01 14:10:00,CE,0.5902,0.50-0.60,POST_ORB,TREND,14:00-15:00,60.0,Stop Loss,53.2,45.12,23814.25,-525.2,66.0,-591.2,0
2025-01-01 14:16:00,2025-01-01 14:18:00,CE,0.6267,0.60-0.70,POST_ORB,TREND,14:00-15:00,120.0,Stop Loss,50.87,48.41,23779.5,-159.9,66.0,-225.9,0
2025-01-02 10:00:00,2025-01-02 10:09:00,CE,0.6019,0.60-0.70,POST_ORB,TREND,10:00-11:00,540.0,Stop Loss,106.87,109.98,23831.0,202.15,66.0,136.15,1
2025-01-02 10:38:00,2025-01-02 10:49:00,CE,0.5114,0.50-0.60,POST_ORB,TREND,10:00-11:00,660.0,TARGET_HIT,100.56,123.65,23861.9,1500.85,66.0,1434.85,1
2025-01-02 14:02:00,2025-01-02 14:19:00,CE,0.5894,0.50-0.60,POST_ORB,RANGE,14:00-15:00,1020.0,TARGET_HIT,55.43,72.49,24120.8,1108.9,66.0,1042.9,1
2025-01-02 15:02:00,2025-01-02 15:05:00,CE,0.6259,0.60-0.70,POST_ORB,TREND,15:00+,180.0,Stop Loss,31.48,25.0,24190.15,-421.2,66.0,-487.2,0
2025-01-02 15:10:00,2025-01-02 15:14:00,CE,0.5507,0.50-0.60,POST_ORB,TREND,15:00+,240.0,Stop Loss,26.69,20.92,24190.25,-375.05,66.0,-441.05,0
2025-01-03 10:06:00,2025-01-03 10:10:00,PE,0.5838,0.50-0.60,POST_ORB,TREND,10:00-11:00,240.0,TARGET_HIT,105.9,126.99,24105.45,1370.85,66.0,1304.85,1
2025-01-06 09:39:00,2025-01-06 09:40:00,CE,0.6329,0.60-0.70,POST_ORB,TREND,09:15-10:00,60.0,Stop Loss,110.2,89.42,24020.9,-1350.7,66.0,-1416.7,0
2025-01-07 10:40:00,2025-01-07 10:42:00,PE,0.5926,0.50-0.60,POST_ORB,RANGE,10:00-11:00,120.0,Stop Loss,100.21,100.59,23731.65,24.7,66.0,-41.3,0
2025-01-07 10:47:00,2025-01-07 10:54:00,PE,0.5556,0.50-0.60,POST_ORB,RANGE,10:00-11:00,420.0,TARGET_HIT,99.0,121.48,23760.0,1461.2,66.0,1395.2,1
2025-01-08 14:09:00,2025-01-08 14:16:00,CE,0.6082,0.60-0.70,POST_ORB,TREND,14:00-15:00,420.0,Stop Loss,53.2,55.27,23679.6,134.55,66.0,68.55,1
2025-01-08 14:28:00,2025-01-08 14:30:00,CE,0.7047,0.70-0.80,POST_ORB,TREND,14:00-15:00,120.0,Stop Loss,46.61,39.16,23670.35,-484.25,66.0,-550.25,0
2025-01-08 15:03:00,2025-01-08 15:05:00,CE,0.5815,0.50-0.60,POST_ORB,RANGE,15:00+,120.0,Stop Loss,30.93,16.23,23683.55,-955.5,66.0,-1021.5,0
2025-01-08 15:11:00,2025-01-08 15:15:00,CE,0.5205,0.50-0.60,POST_ORB,RANGE,15:00+,240.0,Stop Loss,26.02,17.33,23700.6,-564.85,66.0,-630.85,0
2025-01-09 10:04:00,2025-01-09 10:16:00,CE,0.5967,0.50-0.60,POST_ORB,RANGE,10:00-11:00,720.0,TARGET_HIT,106.22,124.33,23608.3,1177.15,66.0,1111.15,1
2025-01-09 10:47:00,2025-01-09 10:48:00,PE,0.6836,0.60-0.70,POST_ORB,RANGE,10:00-11:00,60.0,Stop Loss,99.0,92.2,23548.75,-442.0,66.0,-508.0,0
2025-01-10 10:35:00,2025-01-10 10:38:00,PE,0.5663,0.50-0.60,POST_ORB,RANGE,10:00-11:00,180.0,Stop Loss,101.07,104.56,23412.7,226.85,66.0,160.85,1
2025-01-10 10:43:00,2025-01-10 10:46:00,PE,0.636,0.60-0.70,POST_ORB,RANGE,10:00-11:00,180.0,Stop Loss,99.7,89.08,23436.25,-690.3,66.0,-756.3,0
2025-01-10 10:55:00,2025-01-10 11:00:00,PE,0.5753,0.50-0.60,POST_ORB,TREND,10:00-11:00,300.0,Stop Loss,97.6,86.16,23465.75,-743.6,66.0,-809.6,0
2025-01-10 15:00:00,2025-01-10 15:06:00,PE,0.5716,0.50-0.60,POST_ORB,RANGE,15:00+,360.0,TIME_EXIT_WEAK,32.57,28.24,23404.25,-281.45,66.0,-347.45,0
2025-01-13 10:39:00,2025-01-13 10:41:00,CE,0.6046,0.60-0.70,POST_ORB,TREND,10:00-11:00,120.0,Stop Loss,100.39,96.97,23310.65,-222.3,66.0,-288.3,0
2025-01-13 14:31:00,2025-01-13 14:42:00,PE,0.5956,0.50-0.60,POST_ORB,RANGE,14:00-15:00,660.0,Stop Loss,45.48,51.09,23080.7,364.65,66.0,298.65,1
2025-01-13 14:50:00,2025-01-13 14:53:00,PE,0.6652,0.60-0.70,POST_ORB,TREND,14:00-15:00,180.0,Stop Loss,37.53,25.37,23098.1,-790.4,66.0,-856.4,0
2025-01-13 15:00:00,2025-01-13 15:06:00,PE,0.6406,0.60-0.70,POST_ORB,RANGE,15:00+,360.0,TIME_EXIT_WEAK,32.57,28.89,23069.15,-239.2,66.0,-305.2,0
2025-01-14 10:21:00,2025-01-14 10:23:00,CE,0.547,0.50-0.60,POST_ORB,RANGE,10:00-11:00,120.0,Stop Loss,103.43,105.02,23145.95,103.35,66.0,37.35,1
2025-01-15 10:03:00,2025-01-15 10:04:00,PE,0.5615,0.50-0.60,POST_ORB,RANGE,10:00-11:00,60.0,Stop Loss,106.38,96.67,23208.4,-631.15,66.0,-697.15,0
2025-01-15 10:13:00,2025-01-15 10:14:00,PE,0.5708,0.50-0.60,POST_ORB,RANGE,10:00-11:00,60.0,Stop Loss,104.75,98.19,23208.85,-426.4,66.0,-492.4,0
2025-01-15 14:11:00,2025-01-15 14:17:00,PE,0.5227,0.50-0.60,POST_ORB,RANGE,14:00-15:00,360.0,TIME_EXIT_WEAK,52.54,50.68,23181.05,-120.9,66.0,-186.9,0
2025-01-15 14:24:00,2025-01-15 14:26:00,PE,0.5089,0.50-0.60,POST_ORB,RANGE,14:00-15:00,120.0,Stop Loss,48.07,42.87,23175.25,-338.0,66.0,-404.0,1
2025-01-15 14:31:00,2025-01-15 14:33:00,PE,0.5339,0.50-0.60,POST_ORB,RANGE,14:00-15:00,120.0,Stop Loss,45.48,39.51,23165.25,-388.05,66.0,-454.05,0
2025-01-16 09:53:00,2025-01-16 09:55:00,CE,0.5609,0.50-0.60,POST_ORB,RANGE,09:15-10:00,120.0,Stop Loss,107.99,100.97,23311.05,-456.3,66.0,-522.3,0
2025-01-17 10:07:00,2025-01-17 10:13:00,PE,0.5772,0.50-0.60,POST_ORB,RANGE,10:00-11:00,360.0,Stop Loss,105.73,107.25,23220.2,98.8,66.0,32.8,1
2025-01-17 10:35:00,2025-01-17 10:36:00,CE,0.5273,0.50-0.60,POST_ORB,RANGE,10:00-11:00,60.0,Stop Loss,101.07,87.97,23234.3,-851.5,66.0,-917.5,0
2025-01-17 14:10:00,2025-01-17 14:11:00,PE,0.5216,0.50-0.60,POST_ORB,RANGE,14:00-15:00,60.0,Stop Loss,52.87,45.89,23178.9,-453.7,66.0,-519.7,0
2025-01-17 14:26:00,2025-01-17 14:27:00,PE,0.538,0.50-0.60,POST_ORB,RANGE,14:00-15:00,60.0,Stop Loss,47.34,41.33,23210.8,-390.65,66.0,-456.65,0
2025-01-17 14:47:00,2025-01-17 14:50:00,PE,0.564,0.50-0.60,POST_ORB,TREND,14:00-15:00,180.0,Stop Loss,38.9,33.83,23225.65,-329.55,66.0,-395.55,0
2025-01-20 10:30:00,2025-01-20 10:36:00,CE,0.5071,0.50-0.60,POST_ORB,RANGE,10:00-11:00,360.0,Stop Loss,101.92,105.4,23246.9,226.2,66.0,160.2,1
2025-01-21 14:15:00,2025-01-21 14:20:00,PE,0.6568,0.60-0.70,POST_ORB,RANGE,14:00-15:00,300.0,Stop Loss,51.21,61.11,23200.45,643.5,66.0,577.5,1
2025-01-21 14:59:00,2025-01-21 15:02:00,PE,0.6864,0.60-0.70,POST_ORB,TREND,14:00-15:00,180.0,Stop Loss,33.1,28.56,23021.2,-295.1,66.0,-361.1,1
