trade_id,side,date,pnl,mfe_rs,mae_rs,capture_pct,giveback_pct,holding_bars,outcome
pe_7943,pe,2025-09-23 09:37:00,232.1249999999673,1088.9999999999782,601.5000000000873,24.255485893414065,78.68457300275739,6.0,win
ce_7944,ce,2025-09-23 09:38:00,-254.24999999999451,523.5000000000218,1416.0000000000218,-64.94252873562716,148.56733524354993,2.0,loss
pe_7944,pe,2025-09-23 09:38:00,415.1250000000055,1416.0000000000218,523.5000000000218,32.33060747663539,70.68326271186447,5.0,win
ce_7945,ce,2025-09-23 09:39:00,-556.8750000000109,120.0,1819.5000000000437,,200.0,13.0,loss
pe_7945,pe,2025-09-23 09:39:00,717.7500000000218,1819.5000000000437,120.0,42.53333333333353,60.552349546578476,2.0,win
ce_7946,ce,2025-09-23 09:40:00,-646.8750000000109,0.0,1939.5000000000437,,,13.0,loss
pe_7946,pe,2025-09-23 09:40:00,807.7500000000218,1939.5000000000437,0.0,44.68879668049806,58.352668213456894,1.0,win
ce_7947,ce,2025-09-23 09:41:00,-494.24999999999454,0.0,1328.9999999999782,,,13.0,loss
pe_7947,pe,2025-09-23 09:41:00,502.4999999999891,1328.9999999999782,0.0,41.979949874686575,62.189616252821864,2.0,win
ce_7948,ce,2025-09-23 09:42:00,-405.3750000000055,0.0,973.5000000000218,,,13.0,loss
pe_7948,pe,2025-09-23 09:42:00,324.7500000000109,973.5000000000218,0.0,38.59180035650653,66.64098613251119,6.0,win
ce_7949,ce,2025-09-23 09:43:00,-178.50000000000546,300.0,666.0000000000218,-100.0,159.50000000000182,13.0,loss
pe_7949,pe,2025-09-23 09:43:00,96.00000000001091,666.0000000000218,300.0,17.97752808988895,85.58558558558443,7.0,win
ce_7950,ce,2025-09-23 09:44:00,-403.5000000000055,0.0,966.0000000000218,,,13.0,loss
pe_7950,pe,2025-09-23 09:44:00,321.0000000000109,966.0000000000218,0.0,38.489208633093824,66.77018633540335,4.0,win
ce_7951,ce,2025-09-23 09:45:00,-115.49999999996726,372.00000000004366,557.9999999999563,-48.124999999977604,131.04838709676173,13.0,loss
pe_7951,pe,2025-09-23 09:45:00,23.999999999967255,557.9999999999563,372.00000000004366,5.633802816894299,95.69892473118833,5.0,win
ce_7952,ce,2025-09-23 09:46:00,-131.24999999998363,351.0000000000218,578.9999999999782,-59.93150684930162,137.3931623931554,13.0,loss
pe_7952,pe,2025-09-23 09:46:00,39.74999999998363,578.9999999999782,351.0000000000218,8.892617449661202,93.13471502590932,4.0,win
ce_7953,ce,2025-09-23 09:47:00,-134.62500000001637,346.4999999999782,583.5000000000218,-62.762237762251786,138.85281385282101,13.0,loss
pe_7953,pe,2025-09-23 09:47:00,43.12500000001637,583.5000000000218,346.4999999999782,9.55149501661446,92.60925449871212,3.0,win
ce_7954,ce,2025-09-23 09:48:00,35.24999999996726,572.9999999999563,357.00000000004366,7.9931972789049315,93.84816753927227,9.0,win
pe_7954,pe,2025-09-23 09:48:00,-126.74999999996726,357.00000000004366,572.9999999999563,-56.333333333307856,135.50420168065875,13.0,loss
ce_7955,ce,2025-09-23 09:49:00,116.25000000001636,681.0000000000218,248.99999999997817,21.17486338798028,82.92951541850034,8.0,win
pe_7955,pe,2025-09-23 09:49:00,-207.7500000000164,248.99999999997817,681.0000000000218,-100.0,183.43373493977293,13.0,loss
ce_7956,ce,2025-09-23 09:50:00,381.0000000000109,1086.0000000000218,0.0,39.93710691823922,64.9171270718229,2.0,win
pe_7956,pe,2025-09-23 09:50:00,-433.5000000000055,0.0,1086.0000000000218,,,13.0,loss
ce_7957,ce,2025-09-23 09:51:00,243.7499999999891,811.4999999999782,0.0,35.871964679911244,69.96303142329074,6.0,win
pe_7957,pe,2025-09-23 09:51:00,-364.87499999999454,0.0,811.4999999999782,,,13.0,loss
ce_7958,ce,2025-09-23 09:52:00,95.62500000001636,606.0000000000218,181.49999999997817,20.174050632913914,84.22029702970084,10.0,win
pe_7958,pe,2025-09-23 09:52:00,-222.7500000000164,181.49999999997817,606.0000000000218,-100.0,200.0,13.0,loss
ce_7959,ce,2025-09-23 09:53:00,180.00000000001637,718.5000000000218,68.99999999997817,30.690537084400628,74.94780793319264,4.0,win
pe_7959,pe,2025-09-23 09:53:00,-307.1250000000164,68.99999999997817,718.5000000000218,,200.0,13.0,loss
ce_7960,ce,2025-09-23 09:54:00,140.62500000001637,666.0000000000218,121.49999999997817,26.334269662923337,78.88513513513337,8.0,win
pe_7960,pe,2025-09-23 09:54:00,-267.7500000000164,121.49999999997817,666.0000000000218,,200.0,13.0,loss
ce_7961,ce,2025-09-23 09:55:00,306.75,937.5,0.0,38.08193668528864,67.28,2.0,win
pe_7961,pe,2025-09-23 09:55:00,-396.375,0.0,937.5,,,13.0,loss
ce_7962,ce,2025-09-23 09:56:00,235.5,795.0,0.0,35.52036199095023,70.37735849056604,6.0,win
pe_7962,pe,2025-09-23 09:56:00,-360.75,0.0,795.0,,,13.0,loss
ce_7963,ce,2025-09-23 09:57:00,79.12500000001091,529.5000000000437,94.50000000004366,19.905660377359048,85.05665722379521,12.0,win
pe_7963,pe,2025-09-23 09:57:00,-247.1249999999891,94.50000000004366,529.5000000000437,,200.0,13.0,loss
ce_7964,ce,2025-09-23 09:58:00,144.37500000004366,616.5000000000873,7.5,29.798761609910763,76.58150851581132,9.0,win
pe_7964,pe,2025-09-23 09:58:00,-312.3750000000218,7.5,616.5000000000873,,200.0,13.0,loss
ce_7965,ce,2025-09-23 09:59:00,147.74999999999454,621.0000000000218,3.000000000065481,30.2147239263779,76.20772946860075,8.0,win
pe_7965,pe,2025-09-23 09:59:00,-315.7499999999727,3.000000000065481,621.0000000000218,,200.0,13.0,loss
ce_7966,ce,2025-09-23 10:00:00,150.00000000004366,624.0000000000873,0.0,30.487804878052245,75.96153846153483,7.0,win
pe_7966,pe,2025-09-23 10:00:00,-318.0000000000218,0.0,624.0000000000873,,,13.0,loss
ce_7967,ce,2025-09-23 10:01:00,120.75000000003274,565.5000000000655,0.0,27.854671280280165,78.6472148541081,6.0,win
pe_7967,pe,2025-09-23 10:01:00,-303.3750000000164,0.0,565.5000000000655,,,13.0,loss
ce_7968,ce,2025-09-23 10:02:00,-18.37499999998909,373.5000000000218,172.5,-7.608695652168708,104.91967871485623,13.0,loss
pe_7968,pe,2025-09-23 10:02:00,-169.12500000000546,172.5,373.5000000000218,-100.0,198.04347826087272,13.0,loss
ce_7969,ce,2025-09-23 10:03:00,-1.499999999989086,396.0000000000218,150.0,-0.5681818181776371,100.37878787878509,13.0,loss
pe_7969,pe,2025-09-23 10:03:00,-186.00000000000543,150.0,396.0000000000218,-100.0,200.0,13.0,loss
ce_7970,ce,2025-09-23 10:04:00,-102.74999999998909,261.0000000000218,285.0,-79.65116279067573,139.36781609194654,13.0,loss
pe_7970,pe,2025-09-23 10:04:00,-84.75000000000546,285.0,261.0000000000218,-55.392156862748664,129.73684210526508,13.0,loss
ce_7971,ce,2025-09-23 10:05:00,111.00000000001091,546.0000000000218,0.0,26.811594202899773,79.67032967032848,3.0,win
pe_7971,pe,2025-09-23 10:05:00,-298.50000000000546,0.0,546.0000000000218,,,13.0,loss
ce_7972,ce,2025-09-23 10:06:00,-59.624999999989086,418.5000000000218,427.5,-20.811518324601934,114.24731182795365,13.0,loss
pe_7972,pe,2025-09-23 10:06:00,-52.87500000000546,427.5,418.5000000000218,-17.893401015230275,112.36842105263285,13.0,loss
ce_7973,ce,2025-09-23 10:07:00,-300.37500000000546,111.00000000002184,775.5000000000655,,200.0,13.0,loss
pe_7973,pe,2025-09-23 10:07:00,198.00000000002728,775.5000000000655,111.00000000002184,30.769230769231875,74.46808510638162,11.0,win
ce_7974,ce,2025-09-23 10:08:00,-360.0000000000109,82.5,957.0000000000435,,200.0,13.0,loss
pe_7974,pe,2025-09-23 10:08:00,295.8750000000218,957.0000000000435,82.5,35.86363636363712,69.0830721003126,10.0,win
ce_7975,ce,2025-09-23 10:09:00,-462.0,0.0,1200.0,,,13.0,loss
pe_7975,pe,2025-09-23 10:09:00,438.0,1200.0,0.0,41.01123595505618,63.5,9.0,win
ce_7976,ce,2025-09-23 10:10:00,-415.8749999999618,79.50000000004366,1174.4999999999345,,200.0,13.0,loss
pe_7976,pe,2025-09-23 10:10:00,405.37499999995634,1174.4999999999345,79.50000000004366,38.884892086329195,65.4853128991078,8.0,win
ce_7977,ce,2025-09-23 10:11:00,-297.7499999999891,246.00000000002183,1035.0,-100.0,200.0,13.0,loss
pe_7977,pe,2025-09-23 10:11:00,293.99999999999454,1035.0,246.00000000002183,32.55813953488312,71.59420289855125,8.0,win
ce_7978,ce,2025-09-23 10:12:00,-328.12499999995634,205.50000000006548,1075.4999999999563,-100.0,200.0,13.0,loss
pe_7978,pe,2025-09-23 10:12:00,324.3749999999618,1075.4999999999563,205.50000000006548,34.37996820349516,69.83960948396327,6.0,win
ce_7979,ce,2025-09-23 10:13:00,-486.0000000000055,0.0,1296.0000000000218,,,13.0,loss
pe_7979,pe,2025-09-23 10:13:00,486.0000000000109,1296.0000000000218,0.0,41.752577319587786,62.49999999999979,5.0,win
ce_7980,ce,2025-09-23 10:14:00,-416.6249999999782,72.00000000004366,1162.5,,200.0,13.0,loss
pe_7980,pe,2025-09-23 10:14:00,401.2499999999891,1162.5,72.00000000004366,38.93740902474421,65.48387096774287,4.0,win
ce_7981,ce,2025-09-23 10:15:00,-470.6250000000109,0.0,1234.5000000000437,,,13.0,loss
pe_7981,pe,2025-09-23 10:15:00,455.2500000000218,1234.5000000000437,0.0,41.29251700680307,63.12272174969576,3.0,win
ce_7982,ce,2025-09-23 10:16:00,-452.625,0.0,1162.5,,,13.0,loss
pe_7982,pe,2025-09-23 10:16:00,419.25,1162.5,0.0,40.68413391557497,63.935483870967744,2.0,win
ce_7983,ce,2025-09-23 10:17:00,-434.24999999999454,0.0,1088.9999999999782,,,13.0,loss
pe_7983,pe,2025-09-23 10:17:00,382.4999999999891,1088.9999999999782,0.0,39.968652037617325,64.87603305785153,1.0,win
ce_7984,ce,2025-09-23 10:18:00,-319.12500000000546,0.0,628.5000000000218,,,13.0,loss
pe_7984,pe,2025-09-23 10:18:00,152.2500000000109,628.5000000000218,0.0,30.66465256797668,75.77565632458145,4.0,win
ce_7985,ce,2025-09-23 10:19:00,-308.9999999999891,0.0,587.9999999999563,,,13.0,loss
pe_7985,pe,2025-09-23 10:19:00,131.99999999997817,587.9999999999563,0.0,28.94736842105062,77.5510204081653,3.0,win
ce_7986,ce,2025-09-23 10:20:00,-210.0000000000109,121.49999999997817,435.0,,200.0,13.0,loss
pe_7986,pe,2025-09-23 10:20:00,25.125000000005457,435.0,121.49999999997817,8.292079207922592,94.22413793103323,13.0,win
ce_7987,ce,2025-09-23 10:21:00,-89.62500000004366,281.99999999993446,274.50000000004366,-59.750000000055216,131.78191489363988,13.0,loss
pe_7987,pe,2025-09-23 10:21:00,-95.2499999999618,274.50000000004366,281.99999999993446,-66.84210526311061,134.69945355189316,13.0,loss
ce_7988,ce,2025-09-23 10:22:00,84.74999999995634,514.4999999999345,42.000000000043656,22.156862745090418,83.52769679300931,6.0,win
pe_7988,pe,2025-09-23 10:22:00,-269.6249999999618,42.000000000043656,514.4999999999345,,200.0,13.0,loss
ce_7989,ce,2025-09-23 10:23:00,104.99999999998909,541.4999999999782,15.0,25.641025641024346,80.60941828254971,5.0,win
pe_7989,pe,2025-09-23 10:23:00,-289.87499999999454,15.0,541.4999999999782,,200.0,13.0,loss
ce_7990,ce,2025-09-23 10:24:00,-4.124999999978172,396.0000000000218,160.49999999995634,-1.5624999999916027,101.0416666666611,13.0,loss
pe_7990,pe,2025-09-23 10:24:00,-180.75000000002728,160.49999999995634,396.0000000000218,-100.0,200.0,13.0,loss
ce_7991,ce,2025-09-23 10:25:00,116.24999999998909,556.4999999999782,0.0,27.38515901059954,79.11051212938119,3.0,win
pe_7991,pe,2025-09-23 10:25:00,-301.12499999999454,0.0,556.4999999999782,,,13.0,loss
ce_7992,ce,2025-09-23 10:26:00,-50.250000000043656,317.99999999995634,189.0000000000873,-27.01612903228788,115.80188679246872,13.0,loss
pe_7992,pe,2025-09-23 10:26:00,-146.99999999994543,189.0000000000873,317.99999999995634,-100.0,177.77777777771297,13.0,loss
ce_7993,ce,2025-09-23 10:27:00,-1.1249999999672582,400.50000000006554,157.5,-0.4189944133955246,100.28089887639626,13.0,loss
pe_7993,pe,2025-09-23 10:27:00,-183.3750000000164,157.5,400.50000000006554,-100.0,200.0,13.0,loss
ce_7994,ce,2025-09-23 10:28:00,-140.62499999998363,214.50000000004366,343.5000000000218,-100.0,165.55944055941958,13.0,loss
pe_7994,pe,2025-09-23 10:28:00,-43.875,343.5000000000218,214.50000000004366,-20.744680851061688,112.77292576419133,13.0,loss
ce_7995,ce,2025-09-23 10:29:00,-111.375,253.50000000002183,304.50000000004366,-91.6666666666502,143.93491124259975,13.0,loss
pe_7995,pe,2025-09-23 10:29:00,-73.12499999998363,304.50000000004366,253.50000000002183,-42.39130434780587,124.01477832511434,13.0,loss
ce_7996,ce,2025-09-23 10:30:00,-138.37500000001637,217.5,340.50000000006554,-100.0,163.62068965517994,13.0,loss
pe_7996,pe,2025-09-23 10:30:00,-46.12499999996726,340.50000000006554,217.5,-22.122302158250722,113.54625550659571,13.0,loss
ce_7997,ce,2025-09-23 10:31:00,-89.99999999998363,282.00000000004366,276.0000000000218,-59.99999999997162,131.91489361701053,13.0,loss
pe_7997,pe,2025-09-23 10:31:00,-94.5,276.0000000000218,282.00000000004366,-65.62499999999005,134.2391304347799,13.0,loss
ce_7998,ce,2025-09-23 10:32:00,29.25,441.0000000000218,117.00000000004366,9.46601941747506,93.36734693877584,13.0,win
pe_7998,pe,2025-09-23 10:32:00,-213.74999999998363,117.00000000004366,441.0000000000218,,200.0,13.0,loss
ce_7999,ce,2025-09-23 10:33:00,117.00000000003274,558.0000000000655,0.0,27.46478873239783,79.03225806451272,5.0,win
pe_7999,pe,2025-09-23 10:33:00,-301.5000000000164,0.0,558.0000000000655,,,13.0,loss
ce_8000,ce,2025-09-23 10:34:00,59.999999999989086,458.9999999999782,30.0,18.348623853208895,86.92810457516515,5.0,win
pe_8000,pe,2025-09-23 10:34:00,-261.74999999999454,30.0,458.9999999999782,,200.0,13.0,loss
ce_8001,ce,2025-09-23 10:35:00,82.49999999998909,488.9999999999782,0.0,23.109243697477346,83.1288343558297,4.0,win
pe_8001,pe,2025-09-23 10:35:00,-284.24999999999454,0.0,488.9999999999782,,,13.0,loss
ce_8002,ce,2025-09-23 10:36:00,22.8750000000382,379.50000000004366,19.499999999934516,9.242424242438046,93.9723320158009,13.0,win
pe_8002,pe,2025-09-23 10:36:00,-247.12500000004368,19.499999999934516,379.50000000004366,,200.0,13.0,loss
ce_8003,ce,2025-09-23 10:37:00,-71.62499999997817,253.50000000002183,145.49999999995634,-58.95061728392206,128.25443786981143,13.0,loss
pe_8003,pe,2025-09-23 10:37:00,-152.62500000002728,145.49999999995634,253.50000000002183,-100.0,200.0,13.0,loss
ce_8004,ce,2025-09-23 10:38:00,-223.49999999997817,51.00000000002183,347.99999999995634,,200.0,13.0,loss
pe_8004,pe,2025-09-23 10:38:00,-0.7500000000272848,347.99999999995634,51.00000000002183,-0.34722222223492427,100.21551724138718,13.0,loss
ce_8005,ce,2025-09-23 10:39:00,-262.87500000000546,0.0,403.5000000000218,,,13.0,loss
pe_8005,pe,2025-09-23 10:39:00,39.750000000010914,403.5000000000218,0.0,14.640883977903396,90.1486988847562,13.0,win
ce_8006,ce,2025-09-23 10:40:00,-249.37499999998363,21.000000000021828,391.4999999999782,,200.0,13.0,loss
pe_8006,pe,2025-09-23 10:40:00,28.49999999998363,391.4999999999782,21.000000000021828,10.982658959532188,92.72030651341375,13.0,win
ce_8007,ce,2025-09-23 10:41:00,-251.24999999998363,22.5,401.99999999993446,,200.0,13.0,loss
pe_8007,pe,2025-09-23 10:41:00,33.37499999996726,401.99999999993446,22.5,12.361111111101986,91.69776119403664,13.0,win
ce_8008,ce,2025-09-23 10:42:00,-186.00000000003277,109.49999999993452,315.0,,200.0,13.0,loss
pe_8008,pe,2025-09-23 10:42:00,-31.87499999998363,315.0,109.49999999993452,-17.4180327868763,110.11904761904243,13.0,loss
ce_8009,ce,2025-09-23 10:43:00,-194.99999999998363,97.5,326.99999999993446,,200.0,13.0,loss
pe_8009,pe,2025-09-23 10:43:00,-22.875000000032745,326.99999999993446,97.5,-11.730769230789965,106.99541284404812,13.0,loss
ce_8010,ce,2025-09-23 10:44:00,-234.37499999998363,45.0,379.49999999993446,,200.0,13.0,loss
pe_8010,pe,2025-09-23 10:44:00,16.499999999967258,379.49999999993446,45.0,6.666666666655203,95.65217391305136,13.0,win
ce_8011,ce,2025-09-23 10:45:00,-255.75,16.499999999978172,407.99999999995634,,200.0,13.0,loss
pe_8011,pe,2025-09-23 10:45:00,37.87499999998363,407.99999999995634,16.499999999978172,13.722826086952761,90.7169117647089,13.0,win
ce_8012,ce,2025-09-23 10:46:00,-268.12499999998363,0.0,424.49999999993446,,,13.0,loss
pe_8012,pe,2025-09-23 10:46:00,50.24999999996726,424.49999999993446,0.0,17.179487179479835,88.16254416961719,13.0,win
ce_8013,ce,2025-09-23 10:47:00,-231.74999999999451,0.0,278.9999999999782,,,13.0,loss
pe_8013,pe,2025-09-23 10:47:00,-22.500000000010917,278.9999999999782,0.0,-15.306122448989292,108.0645161290368,13.0,loss
ce_8014,ce,2025-09-23 10:48:00,-151.8750000000109,76.49999999997817,112.5,,200.0,13.0,loss
pe_8014,pe,2025-09-23 10:48:00,-124.87499999999454,112.5,76.49999999997817,,200.0,13.0,loss
ce_8015,ce,2025-09-23 10:49:00,-209.24999999999451,0.0,188.99999999997817,,,13.0,loss
pe_8015,pe,2025-09-23 10:49:00,-67.50000000001091,188.99999999997817,0.0,-100.0,135.7142857142956,13.0,loss
ce_8016,ce,2025-09-23 10:50:00,-159.7499999999509,78.00000000006548,146.99999999993452,,200.0,13.0,loss
pe_8016,pe,2025-09-23 10:50:00,-108.00000000004913,146.99999999993452,78.00000000006548,-100.0,173.46938775516819,13.0,loss
ce_8017,ce,2025-09-23 10:51:00,16.500000000021828,411.0000000000218,107.99999999995634,5.913978494631017,95.98540145984892,13.0,win
pe_8017,pe,2025-09-23 10:51:00,-210.75000000002728,107.99999999995634,411.0000000000218,,200.0,13.0,loss
ce_8018,ce,2025-09-23 10:52:00,88.5000000000382,507.00000000004366,11.999999999934516,23.60000000000744,82.54437869821882,11.0,win
pe_8018,pe,2025-09-23 10:52:00,-282.75000000004366,11.999999999934516,507.00000000004366,,200.0,13.0,loss
ce_8019,ce,2025-09-23 10:53:00,97.49999999998909,518.9999999999782,0.0,25.193798449611005,81.21387283237127,10.0,win
pe_8019,pe,2025-09-23 10:53:00,-291.74999999999454,0.0,518.9999999999782,,,13.0,loss
ce_8020,ce,2025-09-23 10:54:00,1.499999999994543,390.0,126.00000000002183,0.5813953488350943,99.61538461538602,13.0,win
pe_8020,pe,2025-09-23 10:54:00,-196.4999999999891,126.00000000002183,390.0,,200.0,13.0,loss
ce_8021,ce,2025-09-23 10:55:00,-28.874999999972715,349.50000000004366,166.49999999997817,-13.275862068950309,108.26180257509846,13.0,loss
pe_8021,pe,2025-09-23 10:55:00,-166.12500000002183,166.49999999997817,349.50000000004366,-100.0,199.77477477480096,13.0,loss
ce_8022,ce,2025-09-23 10:56:00,49.875000000027285,454.50000000004366,61.49999999997817,15.465116279076135,89.02640264025908,7.0,win
pe_8022,pe,2025-09-23 10:56:00,-244.87500000002183,61.49999999997817,454.50000000004366,,200.0,13.0,loss
ce_8023,ce,2025-09-23 10:57:00,96.00000000001091,516.0000000000218,0.0,25.00000000000142,81.39534883720798,6.0,win
pe_8023,pe,2025-09-23 10:57:00,-291.00000000000546,0.0,516.0000000000218,,,13.0,loss
ce_8024,ce,2025-09-23 10:58:00,30.375000000010917,478.5000000000218,187.5,8.766233766236365,93.65203761755286,5.0,win
pe_8024,pe,2025-09-23 10:58:00,-187.87500000000543,187.5,478.5000000000218,-100.0,200.0,13.0,loss
ce_8025,ce,2025-09-23 10:59:00,-57.749999999989086,486.0000000000218,555.0,-16.313559322029807,111.88271604937994,4.0,loss
pe_8025,pe,2025-09-23 10:59:00,-6.000000000005457,555.0,486.0000000000218,-1.4184397163133469,101.08108108108208,12.0,loss
ce_8206,ce,2025-09-23 14:00:00,568.5000000000109,1461.0000000000218,0.0,42.776523702031724,61.088295687884845,3.0,win
pe_8206,pe,2025-09-23 14:00:00,-527.2500000000055,0.0,1461.0000000000218,,,13.0,loss
ce_8207,ce,2025-09-23 14:01:00,363.7500000000164,1099.5000000000437,96.00000000002184,37.5968992248062,66.9167803547065,5.0,win
pe_8207,pe,2025-09-23 14:01:00,-388.875,96.00000000002184,1099.5000000000437,,200.0,13.0,loss
ce_8208,ce,2025-09-23 14:02:00,329.6250000000491,1195.5000000000655,424.49999999993446,30.99435825106054,72.42785445420067,4.0,win
pe_8208,pe,2025-09-23 14:02:00,-248.6250000000491,424.49999999993446,1195.5000000000655,-85.00000000003584,158.5689045936602,13.0,loss
ce_8209,ce,2025-09-23 14:03:00,121.12500000002728,948.0000000000655,763.5000000000218,14.843750000002153,87.22310126582079,3.0,win
pe_8209,pe,2025-09-23 14:03:00,-17.250000000005457,763.5000000000218,948.0000000000655,-2.731591448931886,102.25933202357629,11.0,loss
ce_8210,ce,2025-09-23 14:04:00,100.87499999999454,921.0000000000218,790.5000000000655,12.78517110266055,89.04723127035916,2.0,win
pe_8210,pe,2025-09-23 14:04:00,3.000000000027285,790.5000000000655,921.0000000000218,0.4555808656077428,99.62049335863036,10.0,win
ce_8211,ce,2025-09-23 14:05:00,61.49999999999454,868.5000000000218,843.0000000000655,8.350305498980681,92.91882556131341,1.0,win
pe_8211,pe,2025-09-23 14:05:00,42.375000000027285,843.0000000000655,868.5000000000218,5.959915611817634,94.97330960853809,9.0,win
ce_8212,ce,2025-09-23 14:06:00,-354.75000000000546,313.5000000000218,1398.0000000000655,-100.0,200.0,13.0,loss
pe_8212,pe,2025-09-23 14:06:00,458.6250000000273,1398.0000000000655,313.5000000000218,36.22630331753582,67.19420600858328,7.0,win
ce_8213,ce,2025-09-23 14:07:00,-589.8750000000218,0.0,1711.5000000000873,,,13.0,loss
pe_8213,pe,2025-09-23 14:07:00,693.7500000000437,1711.5000000000873,0.0,43.92212725546092,59.465381244521865,5.0,win
ce_8214,ce,2025-09-23 14:08:00,-457.8750000000328,113.99999999997816,1411.5000000000873,,200.0,13.0,loss
pe_8214,pe,2025-09-23 14:08:00,515.2500000000491,1411.5000000000873,113.99999999997816,40.2696365767889,63.49628055260239,5.0,win
ce_8215,ce,2025-09-23 14:09:00,-499.5,88.50000000002184,1527.0000000000437,,200.0,13.0,loss
pe_8215,pe,2025-09-23 14:09:00,579.3750000000164,1527.0000000000437,88.50000000002184,41.532258064516,62.05795677799608,4.0,win
ce_8216,ce,2025-09-23 14:10:00,-565.8750000000164,0.0,1615.5000000000655,,,13.0,loss
pe_8216,pe,2025-09-23 14:10:00,645.7500000000327,1615.5000000000655,0.0,43.528816986855695,60.027855153202935,3.0,win
ce_8217,ce,2025-09-23 14:11:00,-501.375,0.0,1357.5,,,13.0,loss
pe_8217,pe,2025-09-23 14:11:00,516.75,1357.5,0.0,42.16646266829866,61.93370165745856,3.0,win
ce_8218,ce,2025-09-23 14:12:00,-494.2500000000218,0.0,1329.0000000000873,,,13.0,loss
pe_8218,pe,2025-09-23 14:12:00,502.50000000004366,1329.0000000000873,0.0,41.9799498746873,62.18961625282087,2.0,win
ce_8219,ce,2025-09-23 14:13:00,-404.2500000000218,0.0,969.0000000000873,,,13.0,loss
pe_8219,pe,2025-09-23 14:13:00,322.50000000004366,969.0000000000873,0.0,38.53046594982199,66.71826625386846,1.0,win
ce_8220,ce,2025-09-23 14:14:00,46.87499999993452,508.4999999999127,181.5000000000873,12.450199203172748,90.78171091446558,10.0,win
pe_8220,pe,2025-09-23 14:14:00,-198.3749999999345,181.5000000000873,508.4999999999127,-100.0,200.0,13.0,loss
ce_8221,ce,2025-09-23 14:15:00,115.5,600.0,90.0,24.679487179487182,80.75,9.0,win
pe_8221,pe,2025-09-23 14:15:00,-267.0,90.0,600.0,,200.0,13.0,loss
ce_8222,ce,2025-09-23 14:16:00,59.25,525.0,165.0,15.076335877862595,88.71428571428571,8.0,win
pe_8222,pe,2025-09-23 14:16:00,-210.75,165.0,525.0,-100.0,200.0,13.0,loss
ce_8223,ce,2025-09-23 14:17:00,59.25,525.0,165.0,15.076335877862595,88.71428571428571,7.0,win
pe_8223,pe,2025-09-23 14:17:00,-210.75,165.0,525.0,-100.0,200.0,13.0,loss
ce_8224,ce,2025-09-23 14:18:00,-28.87500000005457,410.9999999999127,289.50000000004366,-10.349462365614196,107.02554744527023,13.0,loss
pe_8224,pe,2025-09-23 14:18:00,-119.99999999995634,289.50000000004366,410.9999999999127,-76.19047619042736,141.45077720205123,13.0,loss
ce_8225,ce,2025-09-23 14:19:00,-79.50000000005457,343.4999999999127,357.00000000004366,-37.58865248231083,123.1441048035152,13.0,loss
pe_8225,pe,2025-09-23 14:19:00,-69.37499999995634,357.00000000004366,343.4999999999127,-30.833333333307948,119.43277310922909,13.0,loss
ce_8226,ce,2025-09-23 14:20:00,-95.24999999998909,322.5,377.99999999995634,-49.99999999999427,129.53488372092684,13.0,loss
pe_8226,pe,2025-09-23 14:20:00,-53.62500000002183,377.99999999995634,322.5,-21.79878048781762,114.18650793651534,13.0,loss
ce_8227,ce,2025-09-23 14:21:00,180.3750000000109,690.0,10.499999999956344,32.32526881720626,73.85869565217233,3.0,win
pe_8227,pe,2025-09-23 14:21:00,-329.2500000000218,10.499999999956344,690.0,,200.0,13.0,loss
ce_8228,ce,2025-09-23 14:22:00,54.3749999999618,521.9999999999345,178.50000000002183,13.942307692300238,89.58333333333934,2.0,win
pe_8228,pe,2025-09-23 14:22:00,-203.24999999997272,178.50000000002183,521.9999999999345,-100.0,200.0,13.0,loss
ce_8229,ce,2025-09-23 14:23:00,-71.62500000000546,353.9999999999782,346.4999999999782,-32.26351351351914,120.2330508474604,13.0,loss
pe_8229,pe,2025-09-23 14:23:00,-77.25000000000546,346.4999999999782,353.9999999999782,-36.01398601399222,122.29437229437528,13.0,loss
ce_8230,ce,2025-09-23 14:24:00,-337.1249999999891,0.0,700.4999999999563,,,13.0,loss
pe_8230,pe,2025-09-23 14:24:00,188.24999999997817,700.4999999999563,0.0,33.11345646437865,73.1263383297659,3.0,win
ce_8231,ce,2025-09-23 14:25:00,-115.12500000005456,373.4999999999127,559.5000000000435,-47.67080745345598,130.82329317271257,13.0,loss
pe_8231,pe,2025-09-23 14:25:00,24.375000000043656,559.5000000000435,373.4999999999127,5.701754385974543,95.64343163538128,5.0,win
ce_8232,ce,2025-09-23 14:26:00,-16.4999999999618,520.5000000000655,458.9999999999782,-4.2471042470936995,103.17002881843607,11.0,loss
pe_8232,pe,2025-09-23 14:26:00,-62.625000000027285,458.9999999999782,520.5000000000655,-19.15137614679861,113.64379084967979,4.0,loss
ce_8233,ce,2025-09-23 14:27:00,169.1250000000382,768.0000000000655,211.49999999997817,26.59198113207874,77.9785156249969,10.0,win
pe_8233,pe,2025-09-23 14:27:00,-248.25000000002728,211.49999999997817,768.0000000000655,-100.0,200.0,13.0,loss
ce_8234,ce,2025-09-23 14:28:00,130.87500000002183,717.0000000000435,262.5,22.371794871796936,81.74686192468425,9.0,win
pe_8234,pe,2025-09-23 14:28:00,-210.0000000000109,262.5,717.0000000000435,-100.0,180.00000000000415,13.0,loss
ce_8235,ce,2025-09-23 14:29:00,83.62500000005457,654.0000000000873,325.49999999995634,16.02011494253651,87.21330275228694,8.0,win
